IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
140333775,OTHER OFFENSES,CONSPIRACY,Sunday,04/20/2014,16:50,CENTRAL,"ARREST, BOOKED",300 Block of BAY ST,-122.412803931164,37.8057526776631,"(37.8057526776631, -122.412803931164)"
140333775,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,04/20/2014,16:50,CENTRAL,"ARREST, BOOKED",300 Block of BAY ST,-122.412803931164,37.8057526776631,"(37.8057526776631, -122.412803931164)"
140328221,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,04/20/2014,15:38,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.410348517531,37.7822344667717,"(37.7822344667717, -122.410348517531)"
140328221,OTHER OFFENSES,RESISTING ARREST,Sunday,04/20/2014,15:38,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.410348517531,37.7822344667717,"(37.7822344667717, -122.410348517531)"
140328265,OTHER OFFENSES,RESISTING ARREST,Sunday,04/20/2014,16:05,PARK,"ARREST, CITED",HAIGHT ST / ASHBURY ST,-122.446933310975,37.7700061988358,"(37.7700061988358, -122.446933310975)"
140328362,OTHER OFFENSES,RESISTING ARREST,Sunday,04/20/2014,16:21,SOUTHERN,"ARREST, BOOKED",6TH ST / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)"
140328362,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,04/20/2014,16:21,SOUTHERN,"ARREST, BOOKED",6TH ST / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)"
140328403,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Sunday,04/20/2014,16:57,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.415103667905,37.7797530605977,"(37.7797530605977, -122.415103667905)"
140330618,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,04/20/2014,16:00,RICHMOND,NONE,GREAT HY / LINCOLN WY,-122.510339992198,37.7640000597982,"(37.7640000597982, -122.510339992198)"
140328403,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,04/20/2014,16:57,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.415103667905,37.7797530605977,"(37.7797530605977, -122.415103667905)"
140328403,WARRANTS,WARRANT ARREST,Sunday,04/20/2014,16:57,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.415103667905,37.7797530605977,"(37.7797530605977, -122.415103667905)"
140328550,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Sunday,04/20/2014,17:40,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / GREENWICH ST,-122.42600547206,37.8002062126533,"(37.8002062126533, -122.42600547206)"
140328550,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,04/20/2014,17:40,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / GREENWICH ST,-122.42600547206,37.8002062126533,"(37.8002062126533, -122.42600547206)"
140329912,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,04/20/2014,16:00,MISSION,NONE,NOE ST / MARKET ST,-122.433075152403,37.7641937790242,"(37.7641937790242, -122.433075152403)"
140328550,DRUG/NARCOTIC,POSSESSION OF OPIATES,Sunday,04/20/2014,17:40,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / GREENWICH ST,-122.42600547206,37.8002062126533,"(37.8002062126533, -122.42600547206)"
140329956,MISSING PERSON,MISSING ADULT,Sunday,04/20/2014,23:59,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.457553459243,37.7712007065464,"(37.7712007065464, -122.457553459243)"
146076820,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/20/2014,20:00,RICHMOND,NONE,800 Block of 31ST AV,-122.490871886305,37.7738648253244,"(37.7738648253244, -122.490871886305)"
140329978,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,04/20/2014,16:30,TARAVAL,UNFOUNDED,17TH AV / LINCOLN WY,-122.475117888283,37.7655432430254,"(37.7655432430254, -122.475117888283)"
146076836,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,19:15,NORTHERN,NONE,GEARY BL / STEINER ST,-122.4345637373,37.7841504915887,"(37.7841504915887, -122.4345637373)"
140330022,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Sunday,04/20/2014,11:15,SOUTHERN,NONE,0 Block of 5TH ST,-122.407073928848,37.7832480933037,"(37.7832480933037, -122.407073928848)"
146076836,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/20/2014,19:15,NORTHERN,NONE,GEARY BL / STEINER ST,-122.4345637373,37.7841504915887,"(37.7841504915887, -122.4345637373)"
140329081,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/20/2014,21:46,NORTHERN,PSYCHOPATHIC CASE,OCTAVIA ST / MARKET ST,-122.423619488896,37.7717157193406,"(37.7717157193406, -122.423619488896)"
140327869,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,04/20/2014,10:15,NORTHERN,NONE,2000 Block of FILLMORE ST,-122.433640593251,37.7881215058429,"(37.7881215058429, -122.433640593251)"
140328356,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,04/20/2014,16:10,SOUTHERN,NONE,800 Block of MISSION ST,-122.4049702326,37.7838778192476,"(37.7838778192476, -122.4049702326)"
140327875,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/20/2014,12:32,RICHMOND,"ARREST, CITED",FULTON ST / 37TH AV,-122.464812286077,37.7734893385219,"(37.7734893385219, -122.464812286077)"
140328328,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,04/20/2014,15:10,MISSION,"ARREST, CITED",24TH ST / ORANGE ST,-122.420085439587,37.7521383342809,"(37.7521383342809, -122.420085439587)"
140330185,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,04/20/2014,10:30,INGLESIDE,NONE,MOSCOW ST / PERSIA AV,-122.428805979714,37.7197111452786,"(37.7197111452786, -122.428805979714)"
146076911,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,21:13,NORTHERN,NONE,POLK ST / SUTTER ST,-122.420120319204,37.7877570602411,"(37.7877570602411, -122.420120319204)"
140327916,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,04/20/2014,12:00,TENDERLOIN,NONE,0 Block of MASON ST,-122.408947191014,37.7833978174103,"(37.7833978174103, -122.408947191014)"
140330226,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,04/20/2014,22:30,NORTHERN,NONE,800 Block of EDDY ST,-122.421828641798,37.782799333311,"(37.782799333311, -122.421828641798)"
146076933,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,15:20,NORTHERN,NONE,300 Block of STEINER ST,-122.432007518227,37.7721559208685,"(37.7721559208685, -122.432007518227)"
140330248,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,04/20/2014,20:00,MISSION,NONE,800 Block of GUERRERO ST,-122.423504668291,37.7580927727893,"(37.7580927727893, -122.423504668291)"
146076961,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/20/2014,04:55,NORTHERN,NONE,POLK ST / GROVE ST,-122.418229899721,37.7784895366813,"(37.7784895366813, -122.418229899721)"
140327922,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,04/20/2014,11:58,PARK,"ARREST, BOOKED",1700 Block of WALLER ST,-122.452538846519,37.7683765506935,"(37.7683765506935, -122.452538846519)"
146076983,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/20/2014,19:07,TARAVAL,NONE,1200 Block of 14TH AV,-122.471729372562,37.765286722965,"(37.765286722965, -122.471729372562)"
140328312,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,04/20/2014,16:31,PARK,JUVENILE ADMONISHED,HAIGHT ST / ASHBURY ST,-122.446933310975,37.7700061988358,"(37.7700061988358, -122.446933310975)"
140327922,DRUG/NARCOTIC,POSSESSION OF OPIATES,Sunday,04/20/2014,11:58,PARK,"ARREST, BOOKED",1700 Block of WALLER ST,-122.452538846519,37.7683765506935,"(37.7683765506935, -122.452538846519)"
140327950,NON-CRIMINAL,LOST PROPERTY,Sunday,04/20/2014,01:00,TARAVAL,NONE,NORIEGA ST / 20TH AV,-122.477549348811,37.7541932457174,"(37.7541932457174, -122.477549348811)"
146077282,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/20/2014,16:00,BAYVIEW,NONE,ALAMEDA ST / DEHARO ST,-122.401966042337,37.7687048635258,"(37.7687048635258, -122.401966042337)"
146077301,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,17:00,SOUTHERN,NONE,FOLSOM ST / 11TH ST,-122.41402726269,37.7718636177154,"(37.7718636177154, -122.41402726269)"
146077317,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/20/2014,19:30,SOUTHERN,NONE,7TH ST / MARKET ST,-122.412515341356,37.7804777480508,"(37.7804777480508, -122.412515341356)"
140329263,NON-CRIMINAL,COURTESY REPORT,Sunday,04/20/2014,21:00,TENDERLOIN,NONE,200 Block of JONES ST,-122.412375329069,37.7830228973243,"(37.7830228973243, -122.412375329069)"
140328083,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Sunday,04/20/2014,14:00,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453381111208,37.7685998899764,"(37.7685998899764, -122.453381111208)"
140328083,DRUG/NARCOTIC,SALE OF MARIJUANA,Sunday,04/20/2014,14:00,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453381111208,37.7685998899764,"(37.7685998899764, -122.453381111208)"
140333775,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,04/20/2014,16:50,CENTRAL,"ARREST, BOOKED",300 Block of BAY ST,-122.412803931164,37.8057526776631,"(37.8057526776631, -122.412803931164)"
140328180,FRAUD,"TRICK AND DEVICE, PETTY THEFT",Sunday,04/20/2014,14:30,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.394342467139,37.7952965320019,"(37.7952965320019, -122.394342467139)"
140330715,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,04/20/2014,20:00,NORTHERN,NONE,2100 Block of CALIFORNIA ST,-122.428941024807,37.7895635829801,"(37.7895635829801, -122.428941024807)"
140328209,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,04/20/2014,12:30,PARK,NONE,JOHNFKENNEDY DR / KEZAR DR,-122.455290394867,37.7709281905135,"(37.7709281905135, -122.455290394867)"
140330806,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/20/2014,20:00,SOUTHERN,NONE,100 Block of STEUART ST,-122.392311424792,37.7925808496376,"(37.7925808496376, -122.392311424792)"
140328215,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Sunday,04/20/2014,15:28,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453381111208,37.7685998899764,"(37.7685998899764, -122.453381111208)"
140328215,DRUG/NARCOTIC,SALE OF MARIJUANA,Sunday,04/20/2014,15:28,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453381111208,37.7685998899764,"(37.7685998899764, -122.453381111208)"
140327085,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/20/2014,00:30,MISSION,NONE,3000 Block of 16TH ST,-122.421526276121,37.7649058704811,"(37.7649058704811, -122.421526276121)"
140327041,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/20/2014,00:01,SOUTHERN,NONE,300 Block of 11TH ST,-122.412843427871,37.7709657259649,"(37.7709657259649, -122.412843427871)"
140327035,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/20/2014,00:30,SOUTHERN,NONE,300 Block of 11TH ST,-122.412843427871,37.7709657259649,"(37.7709657259649, -122.412843427871)"
140327013,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,04/20/2014,01:00,CENTRAL,NONE,400 Block of POST ST,-122.408435381276,37.7883232869492,"(37.7883232869492, -122.408435381276)"
140327007,WARRANTS,WARRANT ARREST,Sunday,04/20/2014,00:12,MISSION,JUVENILE BOOKED,POTRERO AV / 18TH ST,-122.407190461016,37.7619372103629,"(37.7619372103629, -122.407190461016)"
140330072,MISSING PERSON,MISSING JUVENILE,Sunday,04/20/2014,17:00,INGLESIDE,NONE,MISSION ST / GENEVA AV,-122.441018108888,37.7164586830811,"(37.7164586830811, -122.441018108888)"
140326918,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,04/20/2014,00:41,NORTHERN,"ARREST, BOOKED",1500 Block of CALIFORNIA ST,-122.42028086813,37.7906634316245,"(37.7906634316245, -122.42028086813)"
140336854,NON-CRIMINAL,LOST PROPERTY,Sunday,04/20/2014,10:30,CENTRAL,NONE,CHESTNUT ST / STOCKTON ST,-122.409940522411,37.8041675645659,"(37.8041675645659, -122.409940522411)"
140326827,WEAPON LAWS,POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT,Sunday,04/20/2014,23:39,SOUTHERN,NONE,300 Block of 9TH ST,-122.410057642889,37.7725574005316,"(37.7725574005316, -122.410057642889)"
146084635,NON-CRIMINAL,LOST PROPERTY,Sunday,04/20/2014,19:00,CENTRAL,NONE,400 Block of GREEN ST,-122.407101235209,37.7997748650111,"(37.7997748650111, -122.407101235209)"
140330925,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/20/2014,11:00,BAYVIEW,NONE,1000 Block of OAKDALE AV,-122.379845638216,37.728651790154,"(37.728651790154, -122.379845638216)"
140328215,OTHER OFFENSES,CONSPIRACY,Sunday,04/20/2014,15:28,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453381111208,37.7685998899764,"(37.7685998899764, -122.453381111208)"
140328237,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,04/20/2014,14:15,NORTHERN,"ARREST, BOOKED",1600 Block of POLK ST,-122.420933510166,37.7915730515513,"(37.7915730515513, -122.420933510166)"
140328061,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,11:10,NORTHERN,NONE,GOUGH ST / GROVE ST,-122.423168378742,37.7778157444577,"(37.7778157444577, -122.423168378742)"
140337802,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,04/20/2014,10:00,BAYVIEW,"ARREST, BOOKED",UNDERWOOD AV / LANE ST,-122.391853305123,37.7297872912872,"(37.7297872912872, -122.391853305123)"
146084306,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/20/2014,00:01,CENTRAL,NONE,1000 Block of SUTTER ST,-122.41815754943,37.7880396000411,"(37.7880396000411, -122.41815754943)"
140337802,VEHICLE THEFT,STOLEN TRUCK,Sunday,04/20/2014,10:00,BAYVIEW,"ARREST, BOOKED",UNDERWOOD AV / LANE ST,-122.391853305123,37.7297872912872,"(37.7297872912872, -122.391853305123)"
140337802,OTHER OFFENSES,PROBATION VIOLATION,Sunday,04/20/2014,10:00,BAYVIEW,"ARREST, BOOKED",UNDERWOOD AV / LANE ST,-122.391853305123,37.7297872912872,"(37.7297872912872, -122.391853305123)"
140328237,OTHER OFFENSES,CONSPIRACY,Sunday,04/20/2014,14:15,NORTHERN,"ARREST, BOOKED",1600 Block of POLK ST,-122.420933510166,37.7915730515513,"(37.7915730515513, -122.420933510166)"
140328970,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Sunday,04/20/2014,20:40,SOUTHERN,NONE,1000 Block of HARRISON ST,-122.404109519777,37.7772914732053,"(37.7772914732053, -122.404109519777)"
140328679,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,04/20/2014,18:25,NORTHERN,NONE,IVY ST / WEBSTER ST,-122.429627009944,37.776512548918,"(37.776512548918, -122.429627009944)"
146079614,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,04/20/2014,14:03,INGLESIDE,NONE,BRAZIL AV / LAGRANDE AV,-122.42547895155,37.7202325556594,"(37.7202325556594, -122.42547895155)"
146077997,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,01:00,SOUTHERN,NONE,6TH ST / STEVENSON ST,-122.409696355558,37.7817540588712,"(37.7817540588712, -122.409696355558)"
146076858,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,18:00,CENTRAL,NONE,LARKIN ST / BUSH ST,-122.418658294829,37.7889098399421,"(37.7889098399421, -122.418658294829)"
140328572,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,04/20/2014,17:05,SOUTHERN,NONE,500 Block of 7TH ST,-122.404634985552,37.774236304071,"(37.774236304071, -122.404634985552)"
146083950,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,20:00,BAYVIEW,NONE,100 Block of CHANNEL ST,-122.391561374839,37.7745880931353,"(37.7745880931353, -122.391561374839)"
140328378,OTHER OFFENSES,CONSPIRACY,Sunday,04/20/2014,16:00,CENTRAL,"ARREST, BOOKED",0 Block of CHESTNUT ST,-122.403563324505,37.8049988869749,"(37.8049988869749, -122.403563324505)"
140328237,OTHER OFFENSES,PROBATION VIOLATION,Sunday,04/20/2014,14:15,NORTHERN,"ARREST, BOOKED",1600 Block of POLK ST,-122.420933510166,37.7915730515513,"(37.7915730515513, -122.420933510166)"
146083621,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,17:31,BAYVIEW,NONE,800 Block of CHINABASIN ST,-122.386855081946,37.7653210471171,"(37.7653210471171, -122.386855081946)"
146083615,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,15:27,BAYVIEW,NONE,23RD ST / KANSAS ST,-122.402561060246,37.7545129537862,"(37.7545129537862, -122.402561060246)"
146083609,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,17:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140328958,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,04/20/2014,20:10,SOUTHERN,JUVENILE CITED,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)"
146083580,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,19:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140328964,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,04/20/2014,09:00,NORTHERN,NONE,1600 Block of LARKIN ST,-122.419478193511,37.7931639432958,"(37.7931639432958, -122.419478193511)"
140328908,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/20/2014,19:30,SOUTHERN,PSYCHOPATHIC CASE,0 Block of GUERRERO ST,-122.42461138478,37.7703704666516,"(37.7703704666516, -122.42461138478)"
146079874,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,04/20/2014,17:00,INGLESIDE,NONE,0 Block of CONRAD ST,-122.436312513873,37.7381021449127,"(37.7381021449127, -122.436312513873)"
140331478,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,04/20/2014,22:00,TENDERLOIN,NONE,100 Block of POWELL ST,-122.407961367467,37.7858093555881,"(37.7858093555881, -122.407961367467)"
140328005,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/20/2014,11:37,MISSION,"ARREST, BOOKED",1200 Block of TREAT AV,-122.412720847233,37.7501553057486,"(37.7501553057486, -122.412720847233)"
140330583,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,04/20/2014,15:00,TARAVAL,NONE,1200 Block of 14TH AV,-122.471755712513,37.7656602563965,"(37.7656602563965, -122.471755712513)"
146083502,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,20:00,BAYVIEW,NONE,MINNESOTA ST / 18TH ST,-122.390700766664,37.762925313996,"(37.762925313996, -122.390700766664)"
146083499,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/20/2014,14:30,BAYVIEW,NONE,NEWHALL ST / PALOU AV,-122.392779047703,37.735038267504,"(37.735038267504, -122.392779047703)"
140327483,WARRANTS,WARRANT ARREST,Sunday,04/20/2014,08:40,PARK,"ARREST, BOOKED",1000 Block of HAIGHT ST,-122.440047312862,37.7709987462562,"(37.7709987462562, -122.440047312862)"
140327295,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/20/2014,06:34,MISSION,"ARREST, CITED",SHOTWELL ST / 20TH ST,-122.415781281593,37.7588312134679,"(37.7588312134679, -122.415781281593)"
140328334,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,04/20/2014,16:30,CENTRAL,NONE,100 Block of COLUMBUS AV,-122.404874348664,37.7966633757862,"(37.7966633757862, -122.404874348664)"
140328005,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,04/20/2014,11:37,MISSION,"ARREST, BOOKED",1200 Block of TREAT AV,-122.412720847233,37.7501553057486,"(37.7501553057486, -122.412720847233)"
140328340,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,04/20/2014,15:45,CENTRAL,NONE,VANNESS AV / NORTHPOINT ST,-122.425300930134,37.8050769933248,"(37.8050769933248, -122.425300930134)"
140327267,ASSAULT,THREATS AGAINST LIFE,Sunday,04/20/2014,05:30,NORTHERN,NONE,1600 Block of POST ST,-122.428558852667,37.7856937566563,"(37.7856937566563, -122.428558852667)"
146082811,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,04/20/2014,17:00,CENTRAL,NONE,0 Block of BELDEN ST,-122.403735230979,37.7912948171441,"(37.7912948171441, -122.403735230979)"
140327483,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Sunday,04/20/2014,08:40,PARK,"ARREST, BOOKED",1000 Block of HAIGHT ST,-122.440047312862,37.7709987462562,"(37.7709987462562, -122.440047312862)"
140330721,MISSING PERSON,FOUND PERSON,Sunday,04/20/2014,13:30,BAYVIEW,LOCATED,0 Block of HUDSON CT,-122.379018494232,37.7321127132062,"(37.7321127132062, -122.379018494232)"
140327483,TRESPASS,TRESPASSING,Sunday,04/20/2014,08:40,PARK,"ARREST, BOOKED",1000 Block of HAIGHT ST,-122.440047312862,37.7709987462562,"(37.7709987462562, -122.440047312862)"
140327825,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Sunday,04/20/2014,02:26,CENTRAL,NONE,800 Block of SUTTER ST,-122.413706773405,37.7886105225828,"(37.7886105225828, -122.413706773405)"
140330674,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,04/20/2014,06:45,TENDERLOIN,NONE,LEAVENWORTH ST / ELLIS ST,-122.414433155063,37.7846576329255,"(37.7846576329255, -122.414433155063)"
140330414,TRESPASS,TRESPASSING,Sunday,04/20/2014,12:10,MISSION,NONE,800 Block of GUERRERO ST,-122.423291950684,37.7567835024473,"(37.7567835024473, -122.423291950684)"
140327483,FRAUD,DEFRAUDING AN INNKEEPER,Sunday,04/20/2014,08:40,PARK,"ARREST, BOOKED",1000 Block of HAIGHT ST,-122.440047312862,37.7709987462562,"(37.7709987462562, -122.440047312862)"
140327251,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/20/2014,02:00,SOUTHERN,NONE,400 Block of 6TH ST,-122.404031141185,37.7772892964777,"(37.7772892964777, -122.404031141185)"
140327803,OTHER OFFENSES,PAROLE VIOLATION,Sunday,04/20/2014,11:58,PARK,"ARREST, BOOKED",1700 Block of WALLER ST,-122.452538846519,37.7683765506935,"(37.7683765506935, -122.452538846519)"
140327803,WEAPON LAWS,POSS OF LOADED FIREARM,Sunday,04/20/2014,11:58,PARK,"ARREST, BOOKED",1700 Block of WALLER ST,-122.452538846519,37.7683765506935,"(37.7683765506935, -122.452538846519)"
140327803,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Sunday,04/20/2014,11:58,PARK,"ARREST, BOOKED",1700 Block of WALLER ST,-122.452538846519,37.7683765506935,"(37.7683765506935, -122.452538846519)"
140327643,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/20/2014,11:04,NORTHERN,"ARREST, CITED",MARKET ST / LARKIN ST,-122.416293820935,37.777493677735,"(37.777493677735, -122.416293820935)"
140327524,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/20/2014,09:52,BAYVIEW,NONE,800 Block of GOETTINGEN ST,-122.404092463986,37.7212895632521,"(37.7212895632521, -122.404092463986)"
140327126,MISSING PERSON,FOUND PERSON,Sunday,04/20/2014,00:30,INGLESIDE,LOCATED,0 Block of MOFFITT ST,-122.431614162986,37.7365958981768,"(37.7365958981768, -122.431614162986)"
140327126,MISSING PERSON,MISSING JUVENILE,Sunday,04/20/2014,00:30,INGLESIDE,LOCATED,0 Block of MOFFITT ST,-122.431614162986,37.7365958981768,"(37.7365958981768, -122.431614162986)"
140328431,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/20/2014,10:30,CENTRAL,NONE,1400 Block of SANSOME ST,-122.403439427985,37.8037698224781,"(37.8037698224781, -122.403439427985)"
